cid,stock,n,mean_iv,cv,span,mean_qty
15044,20972,7,45.7,0.5,275,5.1
15044,21166,11,49.8,0.93,503,7.5
15044,21175,6,73.0,0.88,367,8.7
15044,21181,11,64.3,1.08,647,8.5
15044,21349,5,170.5,0.95,683,2.4
15044,21481,5,90.0,1.35,361,7.4
15044,21485,5,92.2,1.47,370,4.4
15044,21524,12,61.2,0.63,677,2.4
15044,21754,13,56.6,0.86,683,5.2
15044,21755,8,59.9,0.73,421,5.5
15044,21756,5,91.0,1.0,364,3.8
15044,21955,6,83.8,0.76,421,2.8
15044,22084,5,118.5,0.9,475,7.2
15044,22086,6,140.2,1.07,703,14.7
15044,22112,9,85.1,1.51,683,5.7
15044,22114,6,136.6,1.11,683,5.7
15044,22171,5,165.2,0.67,663,1.8
15044,22179,6,75.8,0.49,381,2.5
15044,22411,5,90.8,0.67,365,6.0
15044,22423,12,47.0,0.63,523,2.7
15044,22507,7,94.2,0.8,567,4.0
15044,22633,6,75.0,1.52,378,6.3
15044,22666,8,59.7,0.94,422,4.9
15044,22697,6,60.6,0.44,305,2.7
15044,22698,5,75.8,0.63,305,4.8
15044,22766,6,71.2,0.6,358,5.7
15044,22796,9,46.6,0.92,378,3.1
15044,22835,5,10.8,0.64,44,4.0
15044,22866,6,75.0,1.52,378,6.3
15044,23118,5,46.2,1.07,187,2.6
15044,47566,5,130.0,0.69,521,4.8
15044,48111,8,67.3,0.7,475,1.5
15044,48138,8,93.6,0.35,658,2.8
15044,48173C,10,72.8,0.94,658,1.9
15044,48184,9,87.6,0.63,703,2.3
15044,48185,6,64.8,0.58,325,3.2
15044,48187,9,86.8,0.72,697,2.2
15044,48194,5,103.5,1.13,415,2.6
15044,82482,15,48.4,0.75,683,7.5
15044,82483,17,45.2,0.86,683,5.0
15044,82484,13,48.5,0.7,587,4.0
15044,82486,18,40.9,0.73,703,4.7
15044,82494L,19,37.5,0.81,683,8.0
15044,84029G,6,136.4,1.14,683,4.3
15044,85066,8,68.6,0.97,481,1.9
15044,85123A,15,46.5,0.88,657,11.5
15046,21034,8,43.4,0.75,308,3.4
15046,21755,7,81.8,0.64,493,3.7
15046,22082,5,96.0,0.42,386,8.0
15046,22189,6,99.4,0.97,499,2.5
15046,84879,16,41.3,0.59,627,37.5
15046,85123A,5,126.8,0.33,509,32.0
15051,21326,6,117.0,0.77,588,108.0
15058,20971,7,100.2,0.26,603,18.9
15058,20972,7,100.2,0.26,603,18.9
15058,22141,5,90.8,1.11,365,13.0
15058,22144,5,90.8,1.11,365,19.2
15058,22147,8,85.7,0.28,603,11.4
15058,22149,8,81.3,0.35,571,13.0
15059,21164,5,140.5,0.21,563,1.8
15059,21165,7,124.8,0.65,626,1.7
15059,21166,9,85.9,0.57,692,2.1
15059,21175,10,69.4,0.73,629,3.6
15059,21181,9,86.0,0.88,692,3.6
15059,21907,9,70.0,0.47,563,2.3
15059,21908,7,80.3,0.36,485,2.3
15059,22178,8,92.7,0.58,652,14.2
15059,22413,8,80.0,0.37,563,3.2
15059,82482,7,97.0,0.49,585,3.3
15059,82483,6,129.8,0.64,652,1.7
15059,82486,5,146.0,0.77,585,2.4
15059,82494L,7,97.0,0.67,585,3.4
15059,82551,8,98.4,0.46,692,2.0
15059,82552,7,114.8,0.39,692,2.0
15059,82582,9,78.2,0.56,629,1.9
15059,82583,10,76.4,0.61,692,3.3
15059,82600,8,93.3,0.66,563,2.4
15059,84839,5,69.8,0.36,281,1.2
15059,85061W,6,63.8,0.29,322,14.7
15059,85062,6,130.0,0.4,652,10.0
15059,85150,10,76.4,0.58,692,3.1
15059,85152,9,86.1,0.57,692,2.3
15059,90200A,5,145.8,0.88,585,2.6
15059,90200E,5,145.8,0.88,585,2.6
15061,16156S,20,39.4,0.77,719,140.0
15061,16237,21,38.2,0.79,734,141.4
15061,17038,6,71.0,0.55,357,116.7
15061,20685,25,31.1,0.93,727,30.0
15061,20692,5,53.8,0.8,216,74.4
15061,20719,23,26.4,1.03,511,52.2
15061,20961,8,20.9,0.47,149,111.4
15061,20963,7,24.5,0.39,149,120.3
15061,21212,17,24.2,0.92,347,118.6
15061,21498,18,44.3,0.52,719,159.7
15061,21499,21,40.4,0.7,694,157.1
15061,21500,24,31.1,0.72,727,135.4
15061,21506,7,45.8,0.44,277,94.3
15061,21507,8,45.8,0.42,277,72.0
15061,21508,6,55.0,0.44,277,58.0
15061,21509,7,39.3,0.43,239,51.4
15061,21559,6,38.0,0.56,153,24.7
15061,21669,5,48.8,0.87,196,93.6
15061,21673,11,40.1,0.74,366,72.5
15061,21843,7,37.8,0.28,153,41.1
15061,22023,9,43.3,0.37,306,56.0
15061,22024,9,43.1,0.33,306,64.0
15061,22028,9,43.3,0.73,306,69.3
15061,22075,6,27.8,0.9,114,112.2
15061,22328,29,25.2,0.77,669,43.2
15061,22423,28,24.8,0.9,607,87.4
15061,22452,7,22.2,0.76,114,41.4
15061,22453,7,22.2,0.81,114,38.7
15061,22454,7,23.2,0.69,119,36.1
15061,22467,29,25.9,1.1,607,48.9
15061,22492,7,37.0,0.62,188,128.6
15061,22530,10,54.6,0.64,441,62.4
15061,22558,23,28.4,1.13,518,53.5
15061,22585,11,26.7,0.65,245,98.2
15061,22629,23,25.4,0.66,518,61.2
15061,22630,19,34.1,0.63,518,54.9
15061,22659,25,26.8,0.68,518,103.7
15061,22752,12,46.3,0.36,468,54.9
15061,22960,6,27.2,0.76,137,58.0
15061,22993,7,27.2,0.76,137,89.1
15061,23293,8,22.5,0.91,137,111.0
15061,23296,5,32.0,1.21,130,78.4
15061,37461,5,31.2,1.07,127,90.0
15061,48116,22,38.6,0.76,665,20.9
15061,48184,22,34.6,0.75,665,27.6
15061,48187,24,34.1,0.73,726,33.3
15061,48194,8,28.6,0.46,203,48.8
15061,71459,24,26.3,0.89,511,179.0
15061,84347,9,62.5,1.86,376,440.0
15061,84692,16,28.4,1.07,404,75.0
15061,84879,17,23.9,1.16,366,248.0
15061,84946,16,39.4,1.02,519,184.5
15061,84952B,7,28.4,0.6,145,43.9
15061,84952C,6,28.4,0.6,145,47.2
15061,85040B,12,24.9,1.26,254,112.0
15061,85041,9,31.6,0.84,225,74.7
15062,22311,5,62.0,0.36,250,3.6
15062,85099B,7,89.2,0.48,539,11.4
15078,20658,6,81.8,0.31,411,12.0
15078,20711,20,37.0,0.56,712,11.0
15078,20712,19,38.0,0.56,690,11.6
15078,20713,21,35.6,0.78,723,15.7
15078,20717,5,52.2,0.31,211,10.0
15078,20718,11,47.1,0.42,475,10.9
15078,20725,25,29.9,0.57,728,10.0
15078,20914,18,40.9,0.77,702,6.3
15078,21080,7,60.7,0.34,367,13.7
15078,21166,12,56.7,0.61,628,12.5
15078,21175,19,40.1,0.61,728,12.3
15078,21181,17,45.1,0.93,728,12.0
15078,21212,12,64.8,0.5,716,24.0
15078,21928,27,26.5,0.55,702,13.0
15078,21929,14,47.8,0.88,627,12.1
15078,21930,11,43.3,0.6,436,11.8
15078,21931,32,23.0,0.55,728,17.9
15078,22366,5,52.5,0.54,211,2.0
15078,22378,7,96.2,0.7,579,10.0
15078,22379,20,34.1,0.37,654,10.5
15078,22381,15,44.9,0.53,632,10.3
15078,22382,5,45.8,0.54,184,10.0
15078,22383,10,31.0,0.78,283,10.0
15078,22384,16,41.6,0.76,632,10.0
15078,22385,7,46.8,0.36,283,10.0
15078,22386,24,28.0,0.53,654,14.2
15078,22411,22,30.4,0.55,649,12.7
15078,22423,10,26.4,0.45,241,3.3
15078,22652,7,58.3,0.57,352,11.4
15078,22662,7,42.3,0.52,256,10.0
15078,22663,6,51.0,0.41,256,13.3
15078,22690,5,47.0,0.19,189,2.0
15078,22961,5,63.8,0.25,256,12.0
15078,22993,7,46.7,0.55,283,12.0
15078,23201,11,22.2,0.6,226,12.7
15078,23202,10,21.2,0.3,196,12.0
15078,23203,12,17.3,0.49,196,16.7
15078,23207,8,31.9,0.63,226,10.0
15078,23209,7,32.2,0.61,196,10.0
15078,48111,5,94.8,0.14,381,2.0
15078,48185,7,52.5,0.41,317,2.0
15078,48187,10,63.9,0.59,577,2.0
15078,48188,6,75.8,0.4,381,2.0
15078,48194,8,76.6,0.69,538,2.2
15078,82582,18,42.4,0.89,728,9.0
15078,82600,22,34.2,0.58,728,7.9
15078,84991,12,56.5,0.61,627,24.0
15078,85014A,12,61.4,0.99,679,3.9
15078,85014B,11,69.7,0.68,702,4.7
15078,85099B,32,23.0,0.56,728,20.9
15078,85099F,21,36.0,0.55,728,12.9
15078,85152,12,45.0,0.41,501,14.0
15081,84970S,6,102.2,0.97,513,14.0
15081,85123A,10,56.4,0.85,513,9.6
15093,21175,7,102.0,0.32,614,24.9
15093,21340,6,95.2,0.36,479,12.3
15093,21506,10,54.0,0.51,489,27.6
15093,21507,7,67.8,0.7,408,36.0
15093,21508,7,59.2,0.42,357,27.4
15093,21509,7,67.8,0.51,408,39.4
15093,21519,9,60.6,0.72,489,30.7
15093,21524,13,58.8,0.62,713,12.3
15093,21658,9,69.4,0.61,489,12.4
15093,21754,10,63.8,0.57,579,15.6
15093,22023,6,64.6,0.67,324,32.0
15093,22027,7,59.2,0.39,357,36.0
15093,22029,10,54.1,0.59,489,31.2
15093,22030,6,97.4,1.01,489,32.0
15093,22037,5,89.0,0.45,357,40.8
15093,22212,5,169.2,0.88,677,40.8
15093,22245,5,32.8,0.57,133,14.4
15093,22423,6,57.8,0.7,291,14.7
15093,48138,7,112.2,0.91,677,7.9
15093,48184,5,74.8,0.29,300,9.0
15093,84077,10,78.9,0.48,713,288.0
15093,84879,10,74.7,0.47,677,121.6
15100,21258,6,11.4,0.9,59,40.0
15107,84945,5,18.2,0.33,74,28.8
15114,22534,5,72.0,0.57,289,24.0
15114,22927,6,62.0,0.64,312,2.3
15122,22411,5,39.8,0.12,160,18.0
15122,85099B,8,71.7,0.6,505,20.0
15122,85099F,5,117.2,1.12,470,18.0
15125,20718,6,100.6,0.9,505,20.0
15125,85099B,5,125.8,0.93,505,68.0
15129,10133,6,79.2,0.68,399,18.3
15129,21231,5,43.2,0.56,174,19.2
15129,21232,5,35.0,0.36,141,21.6
15129,21703,5,88.0,0.65,354,81.6
15129,21791,10,52.1,0.84,472,19.2
15129,21889,6,93.8,0.75,472,22.0
15129,21892,6,86.0,0.6,433,14.0
15129,21914,8,67.0,0.74,472,33.0
15129,21915,9,58.6,0.55,472,30.7
15129,22112,13,45.1,0.46,547,36.0
15129,22360,5,76.0,0.46,306,9.6
15129,22520,5,99.2,0.5,399,12.0
15129,22521,5,88.0,0.65,354,12.0
15129,22523,6,94.0,0.49,472,12.0
15129,85123A,6,106.0,0.91,532,15.0
15134,71477,5,91.0,0.8,366,10.4
15134,85123A,6,81.0,0.73,407,10.0
15144,22302,5,156.5,0.62,628,25.2
15144,22349,5,175.0,0.52,701,13.2
15144,22350,6,143.2,0.72,718,15.0
15144,22726,5,20.2,0.41,84,8.0
15144,23199,6,28.8,0.43,146,16.7
15144,23200,5,36.0,0.38,146,20.0
15144,23202,5,36.0,0.33,146,18.0
15144,48111,6,111.8,0.45,561,10.0
15144,48129,5,108.2,0.41,434,10.0
15144,48188,6,121.8,0.39,610,10.0
15144,48194,5,122.2,0.73,491,10.0
15152,23201,5,20.5,0.57,83,12.0
15159,17091J,6,68.6,0.68,345,36.0
15159,20723,5,90.8,0.73,364,18.0
15159,20725,6,71.0,0.55,356,16.7
15159,20726,5,106.2,0.47,427,16.0
15159,21137,8,30.4,0.4,215,11.5
15159,22041,9,26.5,0.47,215,9.3
15159,22371,6,75.8,0.91,381,10.0
15159,22610,5,25.8,0.44,106,43.2
15159,22661,7,60.3,0.27,364,15.7
15159,22697,6,85.2,0.48,427,8.0
15159,22699,6,85.2,0.48,427,7.0
15159,22727,6,85.0,0.34,427,6.0
15159,22728,5,106.2,0.14,427,5.6
15159,22766,6,23.6,0.18,120,9.3
15159,23208,5,57.0,0.55,229,16.0
15159,23209,5,51.0,0.61,205,20.0
15159,23293,7,21.7,0.27,132,17.1
15159,23296,5,21.0,0.14,86,14.4
15159,23298,5,52.0,0.59,210,10.8
15159,23301,5,28.8,0.42,117,14.4
15159,23309,5,26.8,0.43,108,24.0
15159,47503A,6,64.8,0.97,262,24.0
15159,47566,5,103.0,1.09,413,12.0
15159,82482,8,37.3,0.42,265,12.8
15159,82483,6,43.6,0.36,220,12.7
15159,82486,7,43.7,0.27,265,10.9
15159,82494L,5,65.8,0.86,265,12.0
15159,84596B,7,29.8,0.47,152,27.4
15159,84625A,5,62.2,1.03,252,28.8
15159,84625C,5,62.2,1.03,252,28.8
15164,21385,5,111.5,0.47,448,5.2
15164,21754,6,108.2,0.79,543,2.8
15164,22295,5,111.5,0.47,448,3.6
15164,22296,5,135.5,0.41,543,4.6
15164,22297,5,155.0,0.33,621,4.0
15164,85123A,6,123.6,0.63,621,4.5
15173,20724,5,58.5,0.59,236,12.0
15179,21212,5,179.0,1.14,718,28.8
15179,85099B,7,119.3,0.98,718,14.3
15189,21658,5,64.0,0.43,258,11.2
15189,22138,7,22.5,1.22,138,24.4
15189,22139,8,26.3,0.72,188,24.8
15189,22423,16,18.4,0.72,283,20.1
15189,22427,9,18.2,0.55,151,15.0
15189,22457,5,73.5,0.69,295,9.6
15189,22697,8,22.3,0.57,159,21.0
15189,22698,8,22.3,0.57,159,21.0
15189,22699,7,26.2,0.49,159,19.7
15189,23163,6,39.0,0.81,196,28.0
15189,71459,7,21.3,0.87,131,96.0
15189,84347,6,82.0,1.64,411,83.0
15189,84946,10,45.4,0.55,414,93.6
15189,84978,6,51.4,0.97,259,60.0
15194,21500,5,150.5,0.74,604,25.0
15194,22112,5,88.8,1.22,356,11.4
15194,22114,6,74.2,1.41,372,12.0
15194,22147,8,85.9,0.42,604,13.5
15194,22149,9,80.5,0.58,649,7.3
15194,22150,5,90.2,0.69,362,9.6
15194,22153,5,111.5,1.0,448,48.0
15194,22155,5,104.5,1.04,419,67.2
15194,22156,9,55.5,0.6,448,33.3
15194,22169,5,156.8,0.57,629,6.8
15194,22386,5,75.5,0.43,304,18.0
15194,22423,7,64.0,0.57,386,3.0
15194,22835,5,88.8,1.22,356,9.6
15194,22865,5,92.8,1.18,372,21.6
15194,47480,7,77.5,0.71,469,53.1
15194,72802C,6,100.8,0.9,505,9.0
15194,84879,6,78.4,0.48,394,53.3
15194,84978,5,62.5,0.36,252,33.6
15199,21621,5,119.5,1.21,480,10.8
15199,22668,8,61.6,0.59,434,49.4
15199,47590A,6,102.6,0.41,516,11.0
15199,47590B,7,79.5,0.48,480,6.9
15201,21035,5,130.5,0.45,524,10.8
15201,21154,5,130.5,0.44,524,16.0
15201,47590B,6,104.4,0.62,524,4.0
15201,82580,6,104.4,0.62,524,16.0
15201,82581,6,104.4,0.62,524,18.0
15203,20719,8,92.7,0.45,651,10.0
15203,20723,7,98.7,0.75,594,11.4
15203,20724,9,80.9,0.87,651,13.3
15203,20725,7,117.2,0.32,705,10.0
15203,20727,5,150.0,0.29,600,10.0
15203,21506,6,140.6,0.75,705,12.0
15203,21931,5,175.8,0.94,705,10.0
15203,22027,6,130.4,0.69,654,12.0
15203,22029,6,118.6,0.41,594,12.0
15203,22037,6,140.6,0.35,705,12.0
15203,22231,5,143.2,0.57,574,12.0
15203,22355,12,63.5,0.68,705,12.5
15203,22356,9,87.6,0.63,705,11.1
15203,22379,6,102.6,0.64,515,5.0
15203,22383,5,115.0,0.43,461,12.0
15203,22661,5,85.2,0.78,342,12.0
15203,22815,5,98.5,0.14,396,12.0
15203,22983,5,98.5,0.22,396,12.0
15203,85099B,7,99.7,0.41,600,10.0
15218,17091J,6,134.0,0.74,672,18.3
15218,20685,7,101.0,0.48,608,8.0
15218,21034,15,40.0,0.4,566,2.8
15218,21129,10,74.2,0.82,672,4.9
15218,21175,6,100.4,0.5,503,9.0
15218,21181,9,83.4,0.67,672,13.4
15218,21733,5,90.5,1.02,363,10.6
15218,21754,9,51.1,0.93,412,4.7
15218,21868,12,60.7,0.73,672,10.0
15218,21870,10,51.2,0.7,464,9.0
15218,21930,8,68.4,0.5,483,13.8
15218,22191,7,102.7,0.63,619,2.7
15218,22192,5,154.2,0.59,619,1.8
15218,22379,7,111.7,1.31,672,12.9
15218,22411,5,60.2,0.74,242,26.0
15218,22499,5,91.2,0.91,366,5.6
15218,22528,6,27.6,0.33,139,10.7
15218,23298,5,35.8,0.24,143,10.8
15218,75049L,11,68.4,0.82,619,157.1
15218,84755,10,62.4,0.7,566,22.4
15218,84978,5,98.8,0.64,396,10.8
15218,85099B,15,44.5,0.62,628,28.7
15218,85099C,9,68.9,0.64,555,16.7
15218,85123A,8,95.6,1.09,672,26.5
15218,85174,7,90.5,0.4,545,3.0
15222,21935,6,80.2,0.8,404,43.3
15222,22227,5,62.2,0.9,250,24.4
15222,22355,8,57.0,0.89,404,46.2
15227,21754,7,99.2,0.51,597,4.4
15227,21755,5,133.0,0.58,534,3.8
15228,20972,5,108.0,0.39,433,14.4
15240,21668,6,65.6,0.35,329,20.0
15240,21669,7,107.7,0.88,649,30.9
15240,21670,7,56.3,0.34,341,24.0
15240,21671,5,64.5,0.55,259,28.8
15240,21672,5,101.0,0.68,406,24.0
15240,22083,6,129.6,0.24,649,10.0
15240,85123A,7,90.0,0.48,542,10.3
15241,20972,6,117.0,0.22,587,28.0
15241,22029,5,115.0,0.25,462,12.0
15245,20725,5,114.8,0.55,461,12.0
15245,21916,6,91.8,0.69,461,36.0
15245,21917,7,76.3,0.41,461,37.7
15245,22456,6,91.6,0.36,461,25.0
15245,22457,6,77.0,0.44,387,64.0
15245,22488,6,77.2,0.66,387,52.0
15249,20728,8,70.1,1.09,494,12.5
15249,20914,6,85.8,1.13,430,9.0
15249,22077,6,93.0,0.62,467,12.0
15249,22112,9,66.6,0.75,536,4.0
15249,22383,10,63.0,1.14,570,15.0
15249,22384,6,85.8,1.15,430,15.0
15249,23209,5,21.5,0.41,88,12.0
15249,23298,5,32.2,0.3,131,9.0
15249,37370,5,83.5,1.19,336,15.6
15249,47566,5,47.0,0.61,190,9.6
15249,48194,6,73.0,0.74,366,2.7
15255,22158,5,103.8,1.27,417,27.2
15255,84755,5,119.0,1.05,477,17.6
15260,20685,5,39.8,0.12,161,2.0
15260,20723,5,50.0,0.36,200,10.0
15260,20724,6,40.0,0.58,200,10.0
15260,20914,8,57.1,0.96,401,8.2
15260,20979,5,62.8,0.69,252,19.2
15260,21181,6,99.6,0.77,499,15.0
15260,21535,5,140.2,0.76,563,8.4
15260,21733,5,129.8,0.9,521,7.2
15260,21754,6,83.4,1.17,418,9.0
15260,21755,6,104.2,0.96,418,5.0
15260,21907,5,119.0,0.97,476,13.2
15260,22411,5,52.8,0.79,213,12.0
15260,22423,5,62.5,0.44,251,3.2
15260,22469,9,54.8,1.02,441,28.9
15260,84970L,5,107.0,0.73,429,12.0
15260,84970S,5,107.0,0.73,429,14.4
15260,84978,13,41.7,1.04,504,22.2
15260,85123A,10,57.4,1.05,521,18.4
15270,22156,9,104.8,0.5,422,28.0
15270,22189,7,150.8,0.29,604,19.4
15270,75049L,12,93.7,0.57,659,128.0
15270,85123A,9,100.2,1.12,604,41.3
15271,22114,5,110.8,1.12,444,2.8
15271,22464,5,62.5,0.38,251,10.8
15271,22469,6,110.5,0.54,444,7.3
15271,22470,5,77.0,0.97,311,6.0
15271,22554,5,120.5,0.71,483,4.4
15271,22555,5,120.5,0.69,483,7.8
15271,22694,5,105.2,0.79,422,4.4
15271,22865,5,103.0,1.02,413,7.8
15271,22909,5,100.0,1.32,401,9.8
15271,22952,6,81.0,1.53,407,15.8
15271,84978,6,86.4,0.67,434,10.0
15271,85123A,9,57.5,0.6,464,7.7
15281,20914,6,53.8,0.44,271,7.0
15289,85175,5,147.8,0.28,592,57.6
15290,20749,5,71.5,0.82,288,4.0
15290,21078,7,77.8,0.6,469,25.7
15290,21080,8,60.4,0.56,427,28.5
15290,21136,5,64.5,0.48,260,22.4
15290,21210,5,105.5,0.47,423,24.0
15290,21212,7,82.2,0.87,495,30.9
15290,21704,8,92.0,0.37,649,25.5
15290,21868,10,61.4,0.62,495,22.8
15290,21888,10,68.7,0.59,622,7.6
15290,21974,6,100.2,0.7,502,22.0
15290,21977,9,80.6,0.79,649,34.7
15290,22077,7,83.8,0.71,506,32.6
15290,22285,9,71.2,0.58,574,22.7
15290,22302,8,71.4,0.75,502,13.5
15290,22303,7,83.3,0.53,502,15.4
15290,22423,6,31.4,0.25,160,4.8
15290,22568,6,42.8,0.52,215,10.0
15290,22619,5,125.2,0.8,502,5.6
15290,22699,6,31.4,0.24,160,14.0
15290,22908,5,53.5,0.79,215,21.6
15290,22952,5,100.0,1.25,401,38.4
15290,84879,9,81.6,0.62,574,21.3
15291,20685,9,60.8,0.75,488,9.3
15291,21524,5,154.2,0.6,618,8.4
15291,21672,5,105.5,0.97,424,31.2
15291,21754,9,75.1,0.6,603,6.3
15291,21755,5,121.2,0.45,487,6.6
15291,22189,5,114.2,0.43,458,5.6
15291,48188,7,110.0,0.69,662,7.7
15291,82486,14,42.4,0.57,558,18.0
15296,20725,5,129.8,0.43,520,10.0
15296,22423,5,108.0,0.69,433,5.6
15296,22697,6,86.4,0.26,433,6.0
15296,22698,5,108.0,0.56,433,6.0
15296,22699,6,86.4,0.26,433,6.0
15296,82482,6,91.8,0.67,461,6.0
15296,82483,6,103.6,0.65,520,3.3
15296,82486,8,73.7,0.81,520,2.4
15296,82494L,5,129.5,0.52,520,6.0
15298,20719,5,162.0,0.62,649,10.0
15298,20723,5,162.0,0.62,649,10.0
15298,20914,8,90.6,0.48,638,9.0
15298,21071,7,77.3,0.33,468,20.6
15298,21213,6,107.2,0.45,537,28.0
15298,21231,6,87.8,0.73,440,16.0
15298,21232,7,83.3,0.92,502,13.7
15298,21731,8,100.7,0.64,708,15.0
15298,21877,7,97.2,0.7,586,12.0
15298,22059,7,82.5,0.77,498,17.1
15298,22064,5,171.5,0.82,688,19.2
15298,22179,12,52.9,0.41,586,5.7
15298,22197,9,64.2,0.54,517,42.7
15298,22198,7,43.0,0.49,261,24.0
15298,22355,5,171.5,0.57,688,12.0
15298,22468,7,97.3,0.36,586,4.6
15298,22649,6,71.6,0.52,361,9.3
15298,22941,5,99.0,1.22,398,5.6
15298,37448,6,113.6,0.55,569,12.0
15298,79320,5,66.0,0.4,265,5.6
15298,79321,8,86.6,0.64,608,5.0
15304,22423,9,44.8,0.57,360,4.9
15306,21754,5,148.2,1.26,594,3.0
15311,15056BL,44,16.4,1.3,725,2.3
15311,15056N,44,12.9,0.85,577,2.3
15311,15056P,7,118.2,0.68,710,1.9
15311,16008,12,12.1,1.28,138,25.4
15311,16225,5,15.8,0.95,65,2.8
15311,17129F,16,37.9,1.01,575,42.1
15311,17136A,5,94.5,1.18,379,2.4
15311,20655,16,42.7,1.04,648,2.4
15311,20665,14,43.9,0.73,576,1.6
15311,20674,6,96.0,1.36,483,15.3
15311,20675,14,31.8,1.64,420,12.4
15311,20676,10,53.0,0.87,483,24.9
15311,20677,9,39.5,0.81,321,27.7
15311,20679,14,49.6,0.94,652,1.6
15311,20685,6,139.0,0.42,697,10.0
15311,20711,10,77.8,1.12,704,32.2
15311,20712,15,29.6,1.21,420,54.1
15311,20713,8,62.4,1.06,440,63.1
15311,20718,5,79.8,0.96,320,1.6
15311,20719,16,37.3,1.24,567,44.7
15311,20723,8,69.7,1.05,491,50.8
15311,20724,15,47.4,1.06,669,41.1
15311,20725,9,35.6,1.21,289,67.7
15311,20726,11,58.0,1.1,585,37.2
15311,20727,10,40.3,0.77,367,61.0
15311,20728,8,31.4,0.62,223,38.2
15311,20750,13,43.4,1.11,526,1.5
15311,20751,5,82.8,0.73,333,1.6
15311,20829,26,14.2,0.75,367,4.0
15311,20897,8,56.4,0.69,400,1.8
15311,20986,8,91.4,1.27,644,2.1
15311,21012,5,55.5,1.3,224,1.8
15311,21033,20,27.8,0.58,538,11.8
15311,21035,13,39.6,0.8,480,9.7
15311,21041,6,138.8,0.92,696,35.7
15311,21077,5,27.5,1.31,113,1.6
15311,21078,5,33.2,1.3,135,20.6
15311,21080,5,74.5,0.85,300,20.4
15311,21085,9,18.9,0.51,153,4.9
15311,21099,5,18.2,0.37,75,2.2
15311,21110,5,68.0,0.61,274,1.0
15311,21115,6,100.4,1.16,504,3.5
15311,21121,19,36.4,1.36,663,3.7
15311,21122,14,32.3,1.02,426,3.2
15311,21137,12,13.5,0.87,155,28.1
15311,21159,7,77.5,0.75,468,1.4
15311,21165,7,110.8,1.12,667,1.6
15311,21166,12,29.2,0.84,326,2.9
15311,21169,16,29.7,1.02,450,3.0
15311,21171,5,78.5,0.64,316,1.8
15311,21172,6,57.8,0.82,291,9.8
15311,21175,18,40.9,1.03,703,1.8
15311,21179,5,145.2,1.01,582,2.2
15311,21211,9,86.0,0.61,693,1.6
15311,21212,8,69.4,0.58,488,49.5
15311,21231,5,117.2,0.75,470,44.0
15311,21238,7,70.2,1.09,423,29.6
15311,21239,10,41.6,0.78,378,30.4
15311,21240,13,34.6,1.16,420,23.5
15311,21242,11,49.5,1.08,500,19.5
15311,21243,11,28.7,1.6,291,19.3
15311,21244,15,29.5,1.61,420,14.7
15311,21245,15,42.6,1.19,602,14.5
15311,21247,8,29.4,0.64,209,1.5
15311,21258,20,40.4,1.97,738,8.2
15311,21313,13,54.2,0.76,602,74.0
15311,21327,7,43.0,1.11,261,2.9
15311,21329,6,51.8,0.91,261,2.5
15311,21336,7,49.7,0.97,300,2.0
15311,21380,26,27.9,1.28,711,2.1
15311,21389,7,71.7,1.63,431,8.6
15311,21428,5,31.5,0.82,127,1.6
15311,21432,6,34.2,0.97,174,1.3
15311,21439,10,77.0,1.06,697,13.5
15311,21447,8,75.4,0.6,533,8.2
15311,21456,8,53.9,2.11,381,6.6
15311,21467,12,55.1,0.68,612,2.0
15311,21468,6,44.0,1.47,222,10.5
15311,21470,23,32.3,1.04,724,2.5
15311,21485,5,17.0,0.67,68,11.0
15311,21523,16,43.1,0.78,653,10.6
15311,21530,8,9.1,0.6,66,2.5
15311,21533,5,80.2,0.69,323,1.4
15311,21557,17,42.9,0.98,694,2.6
15311,21558,10,38.4,1.76,350,13.1
15311,21559,10,34.9,0.83,318,25.3
15311,21563,12,18.3,0.92,206,1.7
15311,21564,11,16.1,1.04,164,1.9
15311,21668,11,27.3,0.84,278,54.7
15311,21669,18,17.8,0.99,312,30.6
15311,21670,12,23.5,0.84,264,20.4
15311,21671,15,19.3,1.33,278,16.3
15311,21672,17,16.8,1.15,278,22.2
15311,21673,12,22.5,0.93,253,37.9
15311,21718,5,34.0,1.3,138,3.4
15311,21731,23,31.5,1.59,703,21.4
15311,21733,6,99.2,1.09,497,1.0
15311,21754,11,30.5,1.61,310,6.3
15311,21755,10,45.0,0.98,410,1.8
15311,21787,6,27.2,0.87,138,2.3
15311,21790,6,28.2,0.42,143,2.2
15311,21791,7,119.7,1.55,721,11.7
15311,21864,13,61.7,1.36,684,2.5
15311,21865,8,50.7,0.7,359,2.5
15311,21867,15,50.1,0.67,710,2.7
15311,21876,5,25.8,0.38,105,1.6
15311,21883,6,137.4,0.58,689,10.5
15311,21899,15,48.8,1.17,687,2.0
15311,21928,13,36.0,0.83,438,33.4
15311,21929,16,27.0,1.43,413,38.9
15311,21930,12,55.0,0.97,610,34.6
15311,21931,21,34.1,1.0,693,67.2
15311,21934,17,23.5,1.06,385,12.1
15311,21936,5,119.5,1.51,479,21.0
15311,21947,7,107.2,1.18,647,4.4
15311,21949,6,128.6,0.93,645,3.8
15311,21955,7,83.5,1.17,503,10.0
15311,21987,10,57.8,0.99,524,4.1
15311,21989,13,50.2,0.77,608,2.5
15311,22083,9,44.2,1.43,357,24.2
