cid,stock,n,mean_iv,cv,span,mean_qty
15493,48138,5,100.5,0.49,405,1.4
15023,20727,6,91.0,0.49,455,3.3
13593,21754,7,86.3,0.49,520,3.7
17589,20977,9,72.1,0.49,582,5.0
13593,21756,6,107.4,0.49,538,2.7
13593,22189,5,116.0,0.49,466,4.4
17351,48138,8,92.6,0.49,651,11.6
14389,22383,5,130.8,0.49,525,12.0
16470,20665,8,87.1,0.49,612,2.9
14298,85230B,9,59.6,0.49,482,58.7
14298,22197,15,43.5,0.49,572,46.9
17596,17003,10,77.4,0.49,701,140.2
17706,21539,5,157.0,0.49,629,7.2
14282,20717,6,111.0,0.49,557,21.7
13668,15056N,7,34.2,0.49,208,29.1
17340,22467,8,77.0,0.49,542,21.8
15044,22179,6,75.8,0.49,381,2.5
15421,21181,6,92.2,0.49,464,8.8
14298,85230E,11,47.6,0.49,482,78.5
13694,22383,5,111.8,0.49,449,100.0
14390,21930,5,87.5,0.49,352,5.6
13564,84987,6,44.6,0.49,225,4.5
14911,22750,6,49.2,0.49,247,4.7
14911,22899,5,93.2,0.49,375,6.0
17581,20719,5,129.5,0.49,520,10.0
13468,22055,7,122.0,0.49,734,9.1
16409,84997B,8,98.0,0.49,690,2.1
14911,85132A,5,49.5,0.49,199,1.8
14465,15036,5,48.2,0.49,195,43.2
13491,21527,5,78.5,0.49,316,2.4
17218,22551,7,66.7,0.49,402,2.1
17716,21671,6,122.2,0.49,613,26.0
14936,48188,5,136.8,0.49,549,2.4
14961,20723,6,130.2,0.49,654,10.0
14415,84849D,7,48.7,0.49,296,3.4
16746,22379,10,73.8,0.49,669,16.0
13534,20723,6,45.5,0.49,184,10.0
13534,22411,11,55.3,0.49,502,10.0
14415,21181,5,150.8,0.49,604,10.6
17719,22728,9,26.6,0.49,217,6.7
17287,84406B,9,72.4,0.49,583,2.2
15498,21524,10,79.6,0.49,720,15.8
13520,21731,6,79.4,0.49,398,24.0
14911,22749,7,64.8,0.49,391,4.6
14258,48187,6,109.6,0.49,550,11.7
17231,22078,7,110.8,0.49,668,2.3
13881,21915,8,78.6,0.49,553,213.0
15358,22271,5,135.0,0.49,542,6.0
17675,84879,17,42.1,0.49,679,54.6
17646,21682,5,110.2,0.49,442,10.4
14099,22616,5,95.8,0.49,385,21.6
15358,22088,6,90.2,0.49,452,7.0
14092,22659,8,67.9,0.49,479,13.0
14085,22227,5,86.8,0.49,348,5.0
13975,21080,5,160.5,0.49,643,5.6
13880,20971,6,107.6,0.49,540,14.0
17673,85175,6,112.2,0.49,563,32.0
14056,22853,7,34.7,0.49,211,1.9
16626,22627,7,30.3,0.49,184,4.3
16652,21915,5,142.8,0.49,573,19.2
14032,22659,8,53.4,0.49,378,15.0
17238,21561,6,80.4,0.49,404,1.8
14049,47591D,5,127.5,0.49,511,4.8
16652,21914,5,142.8,0.49,573,19.2
16931,21868,5,84.2,0.49,338,2.6
14040,85099C,10,69.4,0.49,628,15.0
14004,21914,7,65.0,0.49,392,18.9
13715,22294,5,55.0,0.49,222,22.8
16809,85099C,5,107.8,0.49,433,5.8
14156,21974,8,48.0,0.49,291,48.0
15059,82482,7,97.0,0.49,585,3.3
13728,48194,13,57.2,0.49,693,2.2
17690,21871,5,132.0,0.49,530,13.2
17231,22082,7,110.8,0.49,668,2.3
15382,22431,6,113.8,0.49,570,6.0
15078,23203,12,17.3,0.49,196,16.7
14159,21899,5,116.8,0.49,468,1.6
15382,20914,8,102.6,0.49,720,9.8
17682,85123A,8,89.7,0.49,631,11.2
13875,22383,9,67.1,0.49,539,10.0
17682,84978,6,71.2,0.49,358,18.0
17625,21034,8,100.4,0.49,706,1.6
13798,84596F,5,134.2,0.49,539,75.2
14156,84755,5,123.0,0.49,493,204.8
17644,20724,7,96.7,0.49,583,14.3
16656,22998,8,28.7,0.49,205,480.0
15358,22821,5,90.5,0.49,363,12.0
15129,22523,6,94.0,0.49,472,12.0
13871,84946,6,134.2,0.49,674,14.0
13875,22379,6,89.2,0.49,448,5.0
17682,22662,6,71.2,0.49,358,13.3
13451,20717,6,119.8,0.49,601,4.2
15298,22198,7,43.0,0.49,261,24.0
15547,20828,7,43.2,0.49,262,2.3
17799,21975,5,128.5,0.49,516,4.2
13263,85049C,9,32.2,0.49,261,1.9
13266,22383,7,37.3,0.49,227,17.1
14505,21877,10,68.4,0.49,620,2.4
16409,82582,5,85.2,0.49,343,1.4
17774,72807A,5,130.2,0.49,523,3.6
14646,22352,15,40.9,0.49,579,76.1
17511,20966,6,45.4,0.49,230,11.7
14646,21508,6,130.2,0.49,653,54.0
14646,20972,6,107.2,0.49,539,144.0
16904,22372,5,97.8,0.49,393,1.0
15596,22502,8,56.6,0.49,398,4.1
17769,22727,5,90.8,0.49,363,4.0
17180,22058,6,52.4,0.49,264,5.8
16550,84997B,5,66.0,0.49,265,11.6
17511,21955,8,93.9,0.49,659,10.0
13319,22088,7,74.3,0.49,448,6.0
17769,22726,5,90.8,0.49,363,4.4
17511,22170,22,33.9,0.49,722,17.4
15611,21116,10,74.3,0.49,673,5.0
17511,22333,5,142.8,0.49,574,48.0
17511,20685,12,54.9,0.49,610,10.0
13223,84508A,5,107.8,0.49,433,76.8
14735,21588,5,62.0,0.49,251,14.4
17157,85175,6,50.6,0.49,255,18.7
15640,84077,8,93.4,0.49,657,96.0
14733,22169,5,78.5,0.49,316,8.0
14730,22630,6,68.5,0.49,275,1.3
17442,21754,5,87.2,0.49,350,3.0
14769,21136,5,76.2,0.49,308,8.0
13115,20725,6,117.0,0.49,587,11.7
15633,21533,7,30.0,0.49,183,6.9
17802,85049H,6,108.8,0.49,546,3.0
16873,22637,5,107.5,0.49,431,10.4
17802,85049F,6,108.8,0.49,546,3.2
17428,20726,5,127.0,0.49,510,32.0
14790,20727,7,116.2,0.49,699,11.4
13183,21181,9,77.8,0.49,627,48.0
14688,22997,5,70.8,0.49,283,21.2
16779,84050,6,110.0,0.49,553,40.3
14680,84031A,5,62.2,0.49,250,2.0
17160,22382,9,79.4,0.49,638,12.2
17800,22693,5,55.5,0.49,223,33.6
13319,85042,9,38.4,0.49,310,6.4
13267,22726,7,55.8,0.49,337,5.7
17519,21086,8,87.0,0.49,614,48.0
14546,84991,5,116.5,0.49,468,2.8
17191,22093,6,103.0,0.49,518,6.5
14895,21535,6,122.8,0.49,615,9.7
14541,84997B,7,98.7,0.49,594,7.7
17404,84991,6,126.6,0.49,635,240.0
13381,21212,5,157.0,0.49,630,28.8
13327,85150,8,65.4,0.49,461,12.8
13408,22294,7,79.7,0.49,481,54.9
14606,20832,5,92.0,0.49,370,1.6
17530,22835,5,69.5,0.49,279,2.4
17769,21034,6,110.0,0.49,552,1.8
15547,22199,5,150.8,0.49,605,2.0
14451,22384,6,55.2,0.5,277,5.5
14107,22139,5,120.2,0.5,483,3.6
12637,22555,5,107.8,0.5,432,4.2
14709,20685,8,64.6,0.5,457,3.0
14112,20725,5,153.0,0.5,614,14.0
14776,22431,6,64.6,0.5,325,6.0
17428,20724,7,99.0,0.5,596,27.1
14112,85099C,5,153.0,0.5,614,12.0
14156,21210,10,69.1,0.5,556,56.4
14702,21411,5,179.8,0.5,720,1.6
16735,21326,5,157.8,0.5,633,30.0
16945,21930,12,58.8,0.5,652,10.8
16553,22328,5,76.0,0.5,305,42.0
17625,22189,6,134.2,0.5,673,6.8
16081,85123A,6,66.8,0.5,336,11.5
16571,22149,5,61.5,0.5,247,6.0
14156,22169,6,128.2,0.5,644,6.7
14796,21232,22,21.5,0.5,462,14.3
15129,22520,5,99.2,0.5,399,12.0
14426,22271,5,138.0,0.5,554,6.0
12748,22467,5,68.2,0.5,275,4.0
12471,20914,15,25.2,0.5,358,10.4
14796,22423,7,65.0,0.5,392,1.1
14688,47310M,9,48.2,0.5,389,9.6
16770,21166,6,46.8,0.5,237,2.3
12681,22748,5,92.8,0.5,372,7.2
16609,22379,6,40.6,0.5,205,6.7
17572,72741,8,93.0,0.5,653,20.2
18077,22429,5,53.5,0.5,215,3.0
17068,22367,9,23.6,0.5,193,2.7
14049,21890,5,136.2,0.5,547,5.0
14735,21201,8,97.9,0.5,689,16.5
14911,22993,15,16.4,0.5,235,12.0
14466,22667,5,98.2,0.5,395,7.2
14755,84879,9,69.0,0.5,556,13.3
12609,22326,5,107.5,0.5,431,7.2
14766,84879,9,58.4,0.5,470,17.8
15270,22156,9,104.8,0.5,422,28.0
13097,22192,8,98.3,0.5,690,2.4
16873,20724,7,74.7,0.5,451,21.4
14056,23245,5,45.0,0.5,182,1.6
14057,85099B,5,128.5,0.5,516,4.2
12867,22029,7,105.5,0.5,637,13.7
14911,22025,6,148.5,0.5,597,12.0
12867,21506,7,115.7,0.5,696,12.0
17667,20724,6,117.2,0.5,588,10.0
17663,21754,6,88.0,0.5,442,5.5
14713,10002,10,46.2,0.5,419,11.9
17449,84836,6,136.6,0.5,685,5.7
18093,22301,5,124.2,0.5,498,43.2
15218,21930,8,68.4,0.5,483,13.8
15218,21175,6,100.4,0.5,503,9.0
16722,20725,10,69.0,0.5,623,15.0
16770,21181,6,46.8,0.5,237,3.3
14796,22630,16,25.2,0.5,385,7.4
14911,16156S,6,125.0,0.5,627,25.0
18144,84879,9,74.1,0.5,597,136.0
16729,84879,15,14.0,0.5,203,16.0
17596,84536A,11,60.5,0.5,609,54.9
16126,22457,5,151.8,0.5,609,9.2
14841,22960,5,78.2,0.5,314,6.0
17596,47590B,8,70.4,0.5,496,2.4
16923,20728,9,71.2,0.5,573,8.7
17596,22083,5,80.2,0.5,323,4.0
14415,21928,14,42.4,0.5,557,6.3
18170,82483,5,159.2,0.5,639,4.0
14298,20723,14,45.5,0.5,600,30.0
14298,20750,7,46.7,0.5,283,6.6
15005,20726,13,57.2,0.5,693,2.1
14262,21790,6,46.0,0.5,232,16.0
14415,20685,14,50.6,0.5,663,1.7
14606,84884A,10,66.7,0.5,605,1.1
17589,22383,9,72.2,0.5,582,7.7
12490,20724,12,60.7,0.5,672,10.0
14329,22383,7,105.2,0.5,634,10.0
12682,22556,14,45.8,0.5,600,13.7
17364,22697,5,75.0,0.5,302,2.6
14606,21929,6,107.0,0.5,538,1.2
15005,84596G,6,111.8,0.5,560,7.5
14367,47566,8,37.9,0.5,267,7.0
14869,82483,5,163.2,0.5,654,2.8
15005,85099C,23,30.0,0.5,674,2.3
16161,20713,7,80.7,0.5,487,7.1
15005,37461,8,41.1,0.5,291,4.4
14415,21929,13,46.0,0.5,557,5.2
12709,21658,7,96.7,0.5,582,25.7
15044,20972,7,45.7,0.5,275,5.1
14546,20728,5,77.0,0.5,310,6.6
16261,21034,6,84.4,0.5,425,1.3
14667,84997C,6,115.6,0.5,580,2.5
17612,85099B,7,88.2,0.5,531,24.3
17612,22167,7,95.3,0.5,574,3.0
14667,72741,5,144.8,0.5,580,9.0
16556,84836,5,153.5,0.5,616,14.4
14667,21866,5,95.2,0.5,383,11.8
12747,21754,9,88.1,0.5,710,3.7
14648,20727,5,53.5,0.5,217,12.6
17338,22436,5,122.0,0.5,488,9.8
14194,21181,10,75.0,0.5,679,13.8
12662,22176,7,71.5,0.5,433,6.0
15078,21212,12,64.8,0.5,716,24.0
14194,82484,5,118.5,0.5,475,2.6
14194,84946,5,136.8,0.5,548,12.0
17611,22457,5,96.2,0.5,387,3.4
16570,21212,7,81.5,0.5,492,36.0
14810,22382,8,45.7,0.5,325,4.5
12540,21498,8,71.7,0.5,506,25.0
14895,23209,5,48.8,0.5,196,10.0
17581,22090,5,130.2,0.5,522,6.0
14646,22553,8,66.4,0.5,469,108.0
14606,15056N,8,70.0,0.5,494,2.0
12709,22627,9,63.5,0.5,511,12.0
14258,82494L,17,42.7,0.5,693,54.4
14970,48194,7,92.8,0.5,560,10.0
12647,22378,5,51.5,0.5,207,9.0
14395,21080,5,72.0,0.5,289,6.6
14056,23052,13,19.3,0.5,238,3.8
13089,21671,8,80.0,0.5,562,16.5
13564,21900,6,60.6,0.5,305,11.0
13408,20983,14,55.9,0.5,733,29.1
15382,85099F,5,162.0,0.5,650,14.0
13564,21272,5,75.5,0.5,304,5.2
15382,84077,5,142.2,0.5,570,96.0
12971,84988,7,36.8,0.5,224,12.0
12949,85123A,5,150.8,0.5,605,12.0
13542,48111,15,24.8,0.5,352,2.0
13764,21928,5,142.5,0.5,571,2.6
13069,22469,6,62.0,0.5,311,22.2
15382,21731,7,106.5,0.5,641,12.0
15547,84406B,10,45.8,0.5,416,4.9
15379,85123A,6,37.8,0.5,192,11.0
16684,22713,6,91.8,0.5,461,270.0
12872,21175,7,67.7,0.5,409,2.9
17231,85123A,7,54.5,0.5,330,3.7
15555,22994,8,26.4,0.5,189,6.9
17857,22560,5,89.5,0.5,361,355.6
17083,84997C,6,111.4,0.5,559,21.0
17231,90032,6,83.2,0.5,418,2.3
16656,84691,8,59.3,0.5,418,80.0
15719,22188,8,88.1,0.5,620,1.1
15518,22900,5,63.2,0.5,254,7.2
13001,20725,5,131.0,0.5,525,10.0
16782,22624,5,46.8,0.5,189,1.4
13319,21539,12,50.6,0.5,562,3.5
16672,22972,6,45.8,0.5,230,16.0
15570,84879,6,116.6,0.5,585,12.3
16770,85152,6,46.8,0.5,237,2.2
13629,22896,8,56.4,0.5,398,50.0
17863,22027,8,59.6,0.5,419,18.0
13319,20914,16,46.4,0.5,703,8.2
15808,22423,9,39.9,0.5,323,9.6
16684,16156S,6,124.4,0.5,625,450.0
13630,22178,6,55.6,0.5,280,54.3
16770,22507,5,58.5,0.5,237,1.0
15827,20914,6,108.6,0.5,545,7.0
13634,85232B,7,53.2,0.5,322,8.0
13027,84992,14,40.6,0.5,533,514.3
13269,82552,7,78.5,0.5,472,12.4
17975,22119,5,65.2,0.5,262,2.4
15838,22386,6,49.4,0.5,249,233.3
16770,22470,5,58.5,0.5,237,3.2
13047,21754,11,59.3,0.5,596,9.0
13269,22630,6,82.8,0.5,417,10.7
13001,47591D,8,66.0,0.5,465,8.2
15394,85099C,6,142.2,0.5,714,13.3
13869,21755,6,113.0,0.5,567,3.2
15555,22999,8,26.4,0.5,189,8.1
16710,22630,5,76.8,0.5,309,1.4
15640,21931,13,54.5,0.5,657,13.8
15329,22197,5,147.2,0.5,591,14.4
16705,82494L,8,89.6,0.5,631,43.5
13952,21218,6,87.6,0.5,441,9.0
12921,21042,6,83.2,0.5,417,3.5
16705,22625,5,138.8,0.5,556,6.4
13093,21563,5,87.0,0.5,349,10.8
13093,48129,8,49.3,0.5,348,11.2
13969,22727,5,64.0,0.5,258,3.0
13089,22037,8,71.6,0.5,505,12.5
16652,22456,6,106.0,0.5,532,18.0
15998,21989,6,119.8,0.5,602,3.5
13999,22482,5,98.2,0.5,395,12.0
12910,22569,5,138.8,0.5,556,21.6
13488,21754,11,44.9,0.5,453,4.6
13081,20961,7,96.2,0.5,579,17.1
15356,21166,8,49.7,0.5,350,2.6
12921,21080,20,39.8,0.5,684,13.8
16791,84991,8,82.3,0.5,580,2.2
16395,22665,5,96.0,0.5,385,1.6
17238,84997C,11,68.3,0.5,687,3.3
15311,22719,9,30.0,0.5,243,40.0
13148,22624,5,107.8,0.5,433,1.8
15910,84991,6,57.0,0.5,287,4.5
13468,21524,5,64.8,0.5,259,2.4
14040,22273,8,96.1,0.5,677,2.9
13078,48173C,9,74.0,0.5,598,10.0
13408,85123A,18,41.2,0.5,708,32.3
13450,22560,7,91.3,0.5,551,24.0
13097,22624,5,133.8,0.5,537,1.6
14032,21508,6,125.6,0.5,631,16.0
17841,22890,6,80.6,0.5,404,1.0
13137,22083,5,90.5,0.5,363,1.8
13881,84050,9,75.5,0.5,606,62.4
13078,22365,5,65.2,0.5,263,10.0
16779,21166,5,157.5,0.5,631,26.4
15555,21871,9,67.9,0.51,545,3.4
13327,21931,10,42.8,0.51,388,24.0
14878,22891,7,66.3,0.51,402,2.9
14895,21169,5,138.0,0.51,554,9.8
14502,22335,5,55.5,0.51,223,4.0
16225,22617,5,145.0,0.51,582,4.2
12540,21844,11,55.5,0.51,560,13.1
13381,84375,5,157.0,0.51,630,12.0
13408,84755,7,84.2,0.51,506,144.0
14911,21498,9,88.5,0.51,712,50.0
14506,48184,6,106.0,0.51,533,3.5
16556,21519,7,98.7,0.51,594,12.0
13408,23204,5,50.2,0.51,204,28.0
14911,22374,10,66.4,0.51,602,5.6
14911,22434,6,88.6,0.51,445,8.0
13408,22147,11,59.6,0.51,602,40.0
16383,85040A,6,102.4,0.51,514,6.7
12583,22492,9,66.6,0.51,536,72.0
15547,85152,7,88.8,0.51,535,2.4
16705,48138,6,117.4,0.51,590,10.0
17381,22616,10,57.7,0.51,524,762.4
13450,22569,7,80.8,0.51,488,4.6
13081,21217,7,110.5,0.51,665,3.0
16232,84879,5,109.5,0.51,441,9.6
17191,21272,6,108.8,0.51,546,5.3
17865,21539,5,168.0,0.51,674,7.8
16985,72807C,5,89.0,0.51,359,18.4
15738,21210,6,90.4,0.51,454,12.0
15719,85099F,21,32.2,0.51,650,3.8
14911,22842,6,72.8,0.51,366,2.3
14040,84946,6,136.0,0.51,682,31.8
16550,22198,8,45.7,0.51,323,11.6
15555,23006,6,37.4,0.51,189,7.5
13196,22139,5,118.8,0.51,476,4.2
14688,22386,6,65.0,0.51,327,9.8
13089,22029,19,36.2,0.51,660,15.8
15615,22457,8,68.0,0.51,477,9.0
16700,20725,12,54.3,0.51,602,12.5
12464,22847,5,74.2,0.51,299,3.8
13089,22771,8,42.4,0.51,301,19.5
13089,22983,8,31.3,0.51,221,12.0
18260,21916,5,55.5,0.51,224,24.0
13138,22568,5,93.0,0.51,374,4.8
14769,71459,8,87.9,0.51,618,15.0
13199,22616,8,54.7,0.51,386,63.0
16327,84945,9,71.4,0.51,575,24.3
14769,22197,7,63.8,0.51,387,14.7
17838,48138,5,84.0,0.51,338,5.4
14769,22131,6,112.2,0.51,562,4.3
16746,15056BL,6,56.6,0.51,285,1.7
14713,20724,9,75.6,0.51,608,4.7
14713,21930,9,81.6,0.51,657,2.4
17841,16161P,5,102.8,0.51,412,25.0
13092,47566,5,109.8,0.51,440,7.8
17428,22630,6,62.2,0.51,312,28.7
13098,23208,11,22.2,0.51,203,22.7
14735,20914,16,47.0,0.51,712,14.8
16700,85099B,12,55.5,0.51,615,13.3
17160,23208,5,48.0,0.51,194,10.0
15615,20978,8,93.7,0.51,660,21.0
14667,22904,8,56.6,0.51,398,13.8
16383,20971,5,149.0,0.51,598,4.2
13317,22423,5,81.2,0.51,327,1.6
16365,84763,6,94.8,0.51,475,65.7
17511,21430,7,66.2,0.51,400,24.0
14646,20914,9,76.2,0.51,614,35.6
15601,21524,9,43.7,0.51,309,2.9
14646,21121,10,75.2,0.51,681,242.5
14646,21156,10,75.2,0.51,680,78.0
13269,22961,6,49.2,0.51,249,10.7
18229,79321,5,180.2,0.51,724,26.4
17511,21123,5,115.0,0.51,462,24.0
12474,22328,10,38.9,0.51,354,9.0
13458,22139,5,90.8,0.51,365,3.6
15719,22189,12,63.6,0.51,705,1.8
16327,21155,8,77.3,0.51,546,4.0
13081,22630,6,91.6,0.51,461,12.0
14646,22555,10,65.6,0.51,593,124.8
13263,21165,16,13.4,0.51,210,2.5
17799,22131,9,69.1,0.51,556,3.2
14646,84997B,11,41.9,0.51,423,85.1
17858,84406B,8,60.6,0.51,428,13.0
16327,21774,5,111.0,0.51,445,2.8
17799,72741,8,73.6,0.51,518,8.8
14796,37450,12,39.1,0.51,434,1.8
12471,22907,6,70.4,0.51,353,14.0
13319,84792,5,52.5,0.51,212,4.8
17739,84978,8,86.1,0.51,606,78.0
12662,22244,5,127.0,0.51,510,14.4
15044,20711,12,45.5,0.51,505,8.4
16713,22727,7,57.3,0.51,347,2.4
14156,23108,6,36.2,0.51,184,27.0
16791,48173C,5,176.2,0.51,707,1.4
15093,21509,7,67.8,0.51,408,39.4
12748,21915,7,62.2,0.51,376,11.7
15093,21506,10,54.0,0.51,489,27.6
17677,85099B,18,38.7,0.51,667,100.6
16713,22726,7,64.3,0.51,389,2.7
16094,20749,5,87.5,0.51,351,2.0
12937,22383,5,119.2,0.51,478,10.0
14159,22662,8,55.0,0.51,388,3.6
12748,85184C,5,164.0,0.51,658,1.8
18069,21754,6,114.4,0.51,574,1.0
14189,22192,5,86.0,0.51,345,2.8
14194,21535,7,110.3,0.51,665,6.0
13728,48187,10,76.4,0.51,693,2.4
16923,22699,17,25.8,0.51,420,7.2
14210,21216,5,118.2,0.51,475,4.0
14210,22115,5,148.8,0.51,597,8.4
13715,22469,8,31.3,0.51,222,17.8
14243,22464,6,59.6,0.51,300,18.0
15856,20960,11,25.5,0.51,260,24.5
13694,20725,5,166.8,0.51,668,100.0
17107,22366,5,160.2,0.51,643,10.0
14159,84836,7,79.5,0.51,479,6.0
13869,82482,5,106.8,0.51,428,4.2
17231,90082A,5,179.2,0.51,719,1.4
16938,21533,5,119.2,0.51,479,1.8
16652,21175,6,114.2,0.51,573,48.0
12867,79190A,5,159.0,0.51,637,5.0
16395,21499,5,140.8,0.51,565,25.0
17673,21166,5,140.5,0.51,563,3.0
15998,22564,5,110.2,0.51,443,2.2
17238,21240,9,72.2,0.51,582,4.3
18077,22993,7,35.8,0.51,218,7.7
14030,22713,5,73.2,0.51,295,14.4
12867,21931,6,138.8,0.51,696,3.3
14060,21506,5,104.8,0.51,420,21.6
14060,21791,7,75.3,0.51,453,30.9
14060,22467,7,69.7,0.51,420,30.0
17082,21931,5,172.2,0.51,691,18.0
14062,82583,8,97.1,0.51,684,51.0
15227,21754,7,99.2,0.51,597,4.4
14085,20828,11,51.3,0.51,518,2.9
13969,20971,5,88.8,0.51,356,4.0
17082,85099B,5,172.2,0.51,691,18.0
15950,20750,5,143.8,0.51,576,2.6
12921,21155,10,71.4,0.51,646,6.0
12835,21789,5,54.2,0.51,218,3.2
14129,22149,6,96.2,0.51,483,12.0
12779,37448,6,139.2,0.51,699,34.0
12921,21239,9,82.1,0.51,578,13.3
12921,21245,5,118.5,0.51,475,8.0
15421,22179,5,115.5,0.51,464,3.2
17696,82482,5,103.2,0.51,415,7.2
16945,20711,8,68.9,0.51,485,11.2
17090,22302,6,90.6,0.51,455,22.0
13668,48138,6,101.4,0.51,510,1.7
16161,22470,11,21.0,0.51,215,3.3
15785,79000,7,86.5,0.51,521,17.1
14408,82600,6,120.0,0.51,601,28.0
15513,82484,9,70.0,0.51,564,17.3
17730,22077,5,61.2,0.51,247,26.4
14415,22244,6,90.4,0.51,453,5.8
16170,22349,8,70.1,0.51,495,6.0
14415,22382,6,124.2,0.51,622,6.5
16182,21929,6,76.8,0.51,385,116.7
15768,84971S,8,25.3,0.51,181,23.6
17735,21213,8,70.1,0.51,495,24.0
14422,85175,6,106.8,0.51,536,18.7
18223,21137,12,71.1,0.51,717,10.4
13078,84596F,9,34.0,0.51,276,8.0
13510,21931,6,117.8,0.51,591,10.0
13510,20685,5,133.0,0.51,534,2.4
12645,POST,8,90.0,0.51,635,2.2
13488,84879,5,99.5,0.51,400,11.2
17017,22993,7,47.2,0.51,285,34.3
14451,22629,5,116.2,0.51,466,4.0
13468,22381,5,48.5,0.51,196,5.0
14466,21210,5,165.8,0.51,665,11.4
16684,21877,11,42.0,0.51,424,82.9
15015,21431,5,55.2,0.51,223,3.0
13050,22170,6,110.6,0.51,555,4.0
16145,22383,6,91.6,0.51,460,10.0
16133,22607,5,112.8,0.51,452,5.6
18041,21677,8,39.6,0.51,280,13.5
16470,85031C,5,92.0,0.51,369,1.8
15493,21527,6,80.4,0.51,405,1.3
18041,22617,5,136.8,0.51,549,6.8
15493,22055,6,80.4,0.51,405,3.7
15819,20712,6,116.0,0.51,582,10.0
16145,22508,5,135.2,0.51,543,4.0
13004,21385,6,90.4,0.51,454,24.0
13593,47566,5,125.2,0.51,502,4.8
17340,82486,10,69.9,0.51,633,11.2
16558,21232,9,46.6,0.51,377,11.1
12682,21976,5,168.0,0.51,674,24.0
15493,71279,6,123.8,0.51,622,2.7
12681,22908,6,57.4,0.51,288,16.0
17090,22303,6,90.6,0.51,455,22.0
14282,85099C,7,108.3,0.51,654,62.9
16393,21034,18,41.6,0.52,714,1.6
16709,22729,5,59.5,0.52,239,4.4
16550,22083,6,93.4,0.52,469,4.2
16550,82580,7,76.3,0.52,460,4.9
16684,21497,8,97.6,0.52,686,400.0
16794,22470,5,144.8,0.52,580,2.6
16558,22189,5,98.2,0.52,394,4.8
16558,22188,5,98.2,0.52,394,4.8
16550,84997D,7,104.3,0.52,628,9.4
16672,22467,12,20.4,0.52,230,56.0
16779,84988,5,116.2,0.52,466,10.8
16409,85123A,5,143.5,0.52,575,3.0
16684,22029,5,114.8,0.52,461,249.6
16791,22170,7,117.3,0.52,707,1.6
16782,21557,6,53.2,0.52,269,1.7
16549,21216,5,45.0,0.52,182,1.2
16748,22411,8,86.4,0.52,608,12.5
15013,22090,7,31.2,0.52,189,3.6
16327,20724,8,69.0,0.52,486,12.0
13081,21644,7,73.2,0.52,443,13.7
13081,84270,5,64.0,0.52,258,36.0
14849,21259,6,51.8,0.52,263,2.3
14810,82482,8,46.4,0.52,328,3.4
14810,22662,6,62.6,0.52,314,3.0
13089,21918,5,56.0,0.52,225,24.0
14796,47559B,18,22.6,0.52,392,7.4
14796,22064,21,22.6,0.52,462,5.4
13089,22666,14,36.3,0.52,477,10.3
13089,23207,7,39.0,0.52,237,11.7
13089,23280,5,51.0,0.52,205,19.2
17841,23152,5,55.2,0.52,222,1.8
14711,22928,5,59.2,0.52,239,1.8
13097,21260,7,109.5,0.52,660,5.4
14680,22383,10,48.4,0.52,441,71.0
14667,84270,5,74.8,0.52,301,54.0
14646,84991,9,78.5,0.52,632,173.3
14646,22507,12,50.5,0.52,560,24.2
13098,23209,16,14.6,0.52,212,23.1
14646,21249,8,91.9,0.52,645,41.2
13102,22993,7,44.0,0.52,266,12.0
17802,85049E,6,103.0,0.52,517,3.5
17511,22817,5,101.0,0.52,406,60.0
14878,47567B,9,49.6,0.52,402,2.2
17404,21977,6,111.0,0.52,557,280.0
14911,20711,5,61.5,0.52,248,10.0
13081,20972,7,119.7,0.52,719,18.9
15144,22349,5,175.0,0.52,701,13.2
13001,22219,6,96.4,0.52,483,12.0
18065,15056N,9,71.9,0.52,578,5.7
15078,22662,7,42.3,0.52,256,10.0
18061,84970L,11,48.5,0.52,489,51.3
13001,85099B,10,48.4,0.52,441,9.4
17338,22440,7,69.8,0.52,421,10.9
15061,21498,18,44.3,0.52,719,159.7
18036,22383,6,99.0,0.52,496,2.5
18036,21931,5,121.2,0.52,486,2.4
17340,82600,7,85.0,0.52,511,27.4
14546,21975,5,88.5,0.52,357,2.6
15023,22470,10,59.8,0.52,540,13.4
17364,21217,6,68.0,0.52,342,1.3
15023,20685,11,66.6,0.52,671,1.5
17920,22072,5,141.8,0.52,567,6.8
15005,20972,10,68.7,0.52,622,3.3
14978,48194,6,60.6,0.52,305,1.7
14961,21533,5,157.8,0.52,634,4.2
13078,21745,16,31.2,0.52,476,9.0
13735,22090,6,72.8,0.52,293,7.8
13078,84879,5,183.5,0.52,735,131.2
13081,15044D,6,125.4,0.52,628,6.0
14911,21907,10,64.9,0.52,587,13.8
13069,22379,6,53.2,0.52,268,6.0
12955,21791,6,50.0,0.52,251,14.0
14543,22207,7,36.2,0.52,183,28.1
14541,84997C,5,120.8,0.52,484,5.8
14085,82486,7,75.5,0.52,456,2.4
14085,22436,5,89.5,0.52,359,16.0
14085,21544,5,114.5,0.52,459,18.6
14064,85199S,5,47.8,0.52,192,8.0
14062,82600,9,84.9,0.52,684,46.7
14060,22900,8,37.7,0.52,268,11.2
17735,22384,8,31.3,0.52,223,11.2
14040,84581,7,100.3,0.52,604,2.0
14032,22064,10,48.7,0.52,443,14.4
13534,21928,10,52.9,0.52,481,13.0
